"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","part","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","correct_response","data_label","task","difficulty","isMatch","association"
"","","","","","rdk","860","1508402","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.32","2130","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","180","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.75","[10,18,16,17,17,16,17,17,17,16,17,16,17,16,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,16,17,17,17,17,16,17,17,16,17,17,16,17,16,16,17,17,17,16,17,16,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,15,17,17,17,18,17,17,17,17,17,16,17,17]","128","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","mismatch","other"
"","","","","","html-keyboard-response","861","1509418","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.33","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","862","1512019","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.33","2097","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.857142857142858","[11,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,16,17,16,17,17,16,17,17,17,17,16,17,17,16,17,17,17,17,16,17,17,17,17,17]","126","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","mismatch","self"
"","","","","","html-keyboard-response","863","1513035","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.34","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","864","1515089","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.34","1550","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","180","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.892473118279568","[10,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","93","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","match","other"
"","","","","","html-keyboard-response","865","1516118","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.35","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","866","1518337","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.35","1715","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.805825242718445","[9,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,16,17,17,16,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17]","103","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","match","self"
"","","","","","html-keyboard-response","867","1519352","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.36","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","868","1522592","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.36","2737","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.878048780487806","[10,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","164","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","match","self"
"","","","","","html-keyboard-response","869","1523619","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.37","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","870","1525936","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.37","1814","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","180","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.706422018348626","[11,18,16,16,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,16,17,16,17,17,17,16,17,17,17,17,16,17,17,16,17,17,17,16,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,16,17,17,16,17,16,17,17,17,16,17,17,16,17,17,17,16,17,17,17,16,17,17,17,17,16,17,17,17,17,17,16,17,17,16,16,17,17,17,15]","109","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","match","other"
"","","","","","html-keyboard-response","871","1526952","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.38","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","872","1530273","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.38","2816","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.727810650887573","[8,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,16,17,17,17,16,17,16,16,17,17,17,16,17,17,16,17,17,17,17,17,16,17,17,16,17,17,16,17,17,17,17,17,17,16,17,17,16,17,17,17,16,17,17,16,17,17,16,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,16,17,17,16,17,17,17,16,17,16,17,16,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,16,17,17,17,17,16,17,16,17,17,16,17,17,17,16,17,17,17,16,17,16,17,17,17,17,17,17,17,17]","169","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","mismatch","self"
"","","","","","html-keyboard-response","873","1531302","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.39","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","874","1533602","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.39","1798","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","180","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.824074074074073","[12,17,17,17,17,17,17,17,17,17,17,17,18,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,16,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,17,16,17,17,16,17,18]","108","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","mismatch","other"
"","","","","","html-keyboard-response","875","1534619","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.40","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","876","1536625","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.40","1503","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.788888888888888","[10,19,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,16,17,17,17,16,17,17,16,17,17,16,17,17,16,17,17,17,17,16,16,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17]","90","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","mismatch","self"
"","","","","","html-keyboard-response","877","1537637","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.41","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","878","1540113","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.41","1959","match_RDK","f","","false","[""f"",""j""]","j","3000","true","1","100","180","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.88888888888889","[11,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17]","117","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","mismatch","other"
"","","","","","html-keyboard-response","879","1541135","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.42","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","880","1543489","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.42","1851","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.81981981981982","[11,17,16,17,17,17,17,17,17,17,16,17,17,17,16,17,16,17,17,17,16,17,17,17,16,17,17,16,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17]","111","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","match","self"
"","","","","","html-keyboard-response","881","1544504","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.43","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","882","1547393","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.43","2381","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","180","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.692307692307693","[3,17,17,17,16,18,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,16,17,17,17,16,17,16,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,16,16,17,17,17,16,18,17,17,17,16,17,17,17,17,17,17,17,17,16,16,17,17,16,17,17,17,17,17,16,17,17,16,17,17,16,17,16,17,17,16,17,17,16,16,17,17,17,16,17,17,16,17,16,17,18,16,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,16,17,16,17,17,17,16,17,17,17,17,17,17,17]","143","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","match","other"
"","","","","","html-keyboard-response","883","1548419","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.44","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","884","1551313","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.44","2391","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","180","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.748251748251747","[10,17,17,17,17,17,17,16,17,16,16,17,17,18,16,17,17,17,17,17,16,17,16,17,17,17,17,16,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,16,17,16,17,17,16,17,17,16,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,16,17,16,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17]","143","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","mismatch","other"
"","","","","","html-keyboard-response","885","1552320","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.45","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","886","1555586","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.45","2749","match_RDK","j","","false","[""f"",""j""]","f","3000","true","1","100","180","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.76969696969697","[12,16,17,17,18,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,16,17,16,17,17,16,17,17,17,17,17,17,16,17,17,16,17,17,17,16,17,17,17,16,17,17,17,17,17,16,17,16,17,16,17,15,17,17,18,17,17,16,17,16,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,16,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17]","165","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","match","other"
"","","","","","html-keyboard-response","887","1556602","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.46","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","888","1558833","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.46","1725","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.844660194174757","[7,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17]","103","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","mismatch","self"
"","","","","","html-keyboard-response","889","1559853","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-0.47","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","890","1562305","0.0-6.0-0.0-0.0-3.0-1.0-0.0-4.0-1.47","1949","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0.09","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.854700854700855","[10,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17]","117","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","3","match","self"
"","","","","","html-keyboard-response","891","1565826","0.0-6.0-0.0-0.0-3.0-1.0-0.0-5.0","null","","null","<p style='font-size: 35px; color: white'>本组测试中，您的正确率为： 79% ，平均反应时为：1951毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","892","1576787","0.0-6.0-0.0-0.0-3.0-1.0-0.0-6.0","10465","instruction_rest"," ","
      <div style=""text-align: center; color: white; padding: 35px; font-size: 35px"">
        <p>恭喜您，已完成 2/8</p>
        <p>请休息一下，若准备好可按空格键继续</p>
      </div>
    ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","893","1577805","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-0.0","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","894","1580195","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-1.0","1887","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","180","0.17","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.86725663716814","[10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17]","113","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","other"
"","","","","","html-keyboard-response","895","1581221","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-0.1","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","896","1583011","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-1.1","1286","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","180","0.17","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.844155844155843","[10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","77","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","other"
"","","","","","html-keyboard-response","897","1584038","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-0.2","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","898","1587554","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-1.2","-1","match_RDK","","","false","[""f"",""j""]","j","3000","true","1","100","0","0.17","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.75","[12,17,16,17,17,17,16,16,17,17,17,17,17,16,16,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,16,17,17,17,16,17,17,17,17,17,16,17,16,17,17,17,16,17,17,16,17,17,16,17,15,18,16,17,17,17,17,17,17,17,17,17,16,17,16,17,16,17,17,17,17,17,17,16,17,17,17,16,17,16,16,17,17,17,17,18,16,17,16,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,17,16,16,17,17,17,17,17,16,17,16,17]","180","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","self"
"","","","","","html-keyboard-response","899","1588572","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-0.3","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","900","1591731","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-1.3","2656","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0.17","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.861635220125788","[9,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,16,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","159","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","self"
"","","","","","html-keyboard-response","901","1592740","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-0.4","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","902","1594804","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-1.4","1559","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","180","0.17","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.829787234042552","[7,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17]","94","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","other"
"","","","","","html-keyboard-response","903","1595822","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-0.5","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","904","1598579","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-1.5","2254","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0.17","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","8","circle","black","3","2","2","16.866666666666667","[10,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,16,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","135","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","self"
"","","","","","html-keyboard-response","905","1599605","0.0-6.0-0.0-0.0-3.0-1.0-0.0-7.0-0.6","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
